TOKEN	TOPIC_NUM	POST_NUM	SENT_NUM	IS_ANSWER	HEAD	NER	COREFERENCE_CLUSTER	
как	21	43	6	0	гаишник	0	0	
гаишник	21	43	6	0	даёт	0	0	
с	21	43	6	0	палочкой	0	0	
полосатой	21	43	6	0	палочкой	0	0	
палочкой	21	43	6	0	гаишник	0	0	
выкручивайся	21	43	6	0	гаишник	0	0	
сам	21	43	6	0	выкручивайся	0	0	
kargyraa	21	44	0	0	kargyraa	0	0	
ну	21	44	0	0	дайте	0	0	
вы	21	44	0	0	дайте	0	0	
конкретно	21	44	0	0	дайте	0	0	
дайте	21	44	0	0	дайте	0	0	
пруф	21	44	0	0	дайте	0	0	
о	21	44	0	0	ком	0	0	
ком	21	44	0	0	говорите	0	0	
говорите	21	44	0	0	пруф	0	0	
много	21	44	1	0	работают	0	0	
специалистов	21	44	1	0	много	0	0	
работают	21	44	1	0	работают	0	0	
в	21	44	1	0	клиниках	0	0	
частных	21	44	1	0	клиниках	0	0	
клиниках	21	44	1	0	работают	0	0	
исследовательских	21	44	1	0	центрах	0	0	
центрах	21	44	1	0	клиниках	0	0	
институтах	21	44	1	0	центрах	0	0	
не	21	44	1	0	получая	0	0	
получая	21	44	1	0	работают	0	0	
зарплату	21	44	1	0	получая	0	0	
от	21	44	1	0	государства	0	0	
государства	21	44	1	0	зарплату	0	0	
_	21	45	0	0	"			
"	0	0						
serg	21	45	0	0	_	0	0	
_	21	45	0	0	_	0	0	
исследовательские	21	45	0	0	центры	0	0	
центры	21	45	0	0	"			
"	0	0						
и	21	45	0	0	институты	0	0	
институты	21	45	0	0	"			
"	0	0						
все	21	45	0	0	госфинансировании	0	0	
на	21	45	0	0	госфинансировании	0	0	
госфинансировании	21	45	0	0	"			
"	0	0						
поскольку	21	45	0	0	представляют	0	0	
представляют	21	45	0	0	госфинансировании	0	0	
собой	21	45	0	0	представляют	0	0	
фундаментальную	21	45	0	0	науку	0	0	
науку	21	45	0	0	представляют	0	0	
на	21	45	0	0	которую	0	0	
которую	21	45	0	0	желают	0	0	
частники	21	45	0	0	желают	0	0	
тратиться	21	45	0	0	желают	0	0	
не	21	45	0	0	желают	0	0	
желают	21	45	0	0	науку	0	0	
частники	21	45	1	0	финансируют	0	0	
финансируют	21	45	1	0	финансируют	0	0	
только	21	45	1	0	прикладников	0	0	
прикладников	21	45	1	0	финансируют	0	0	
говорить	21	45	2	0	есть	0	0	
же	21	45	2	0	говорить	0	0	
о	21	45	2	0	самоокупаемости	0	0	
самоокупаемости	21	45	2	0	говорить	0	0	
фундаментальных	21	45	2	0	исследований	0	0	
научных	21	45	2	0	исследований	0	0	
исследований	21	45	2	0	самоокупаемости	0	0	
ну	21	45	2	0	есть	0	0	
есть	21	45	2	0	есть	0	0	
анекдот	21	45	2	0	есть	0	0	
такой	21	45	2	0	анекдот	0	0	
да	21	45	2	0	такой	0	0	
kargyraa	21	46	0	0	kargyraa	0	0	
это	21	46	0	0	надо	0	0	
надо	21	46	0	0	надо	0	0	
конкретно	21	46	0	0	разбираться	0	0	
разбираться	21	46	0	0	надо	0	0	
в	21	46	0	0	случае	0	0	
каждом	21	46	0	0	случае	0	0	
случае	21	46	0	0	разбираться	0	0	
потому	21	46	0	0	разбираться	0	0	
и	21	46	0	0	прошу	0	0	
прошу	21	46	0	0	надо	0	0	
пруф	21	46	0	0	прошу	0	0	
кто	21	46	1	0	может	0	0	
то	21	46	1	0	может	0	0	
может	21	46	1	0	может	0	0	
работать	21	46	1	0	может	0	0	
врачом	21	46	1	0	работать	0	0	
в	21	46	1	0	клинике	0	0	
частной	21	46	1	0	клинике	0	0	
клинике	21	46	1	0	работать	0	0	
и	21	46	1	0	читать	0	0	
или	21	46	1	0	читать	0	0	
читать	21	46	1	0	работать	0	0	
лекции	21	46	1	0	читать	0	0	
в	21	46	1	0	институте	0	0	
частном	21	46	1	0	институте	0	0	
институте	21	46	1	0	лекции	0	0	
обучение	21	46	1	0	институте	0	0	
обычно	21	46	1	0	платное	0	0	
платное	21	46	1	0	обучение	0	0	
в	21	46	1	0	сша	0	0	
сша	21	46	1	0	платное	0	0	
почему	21	46	1	0	нет	0	0	
нет	21	46	1	0	может	0	0	
то	21	47	0	0	так	0	0	
есть	21	47	0	0	то	0	0	
это	21	47	0	0	так	0	0	
не	21	47	0	0	так	0	0	
так	21	47	0	0	так	0	0	
что	21	47	0	0	так	0	0	
выбор	21	47	0	0	так	0	0	
только	21	47	0	0	государство	0	0	
государство	21	47	0	0	так	0	0	
или	21	47	0	0	гранты	0	0	
гранты	21	47	0	0	государство	0	0	
бигфарма	21	47	0	0	гранты	0	0	
многие	21	47	0	0	связаны	0	0	
не	21	47	0	0	связаны	0	0	
связаны	21	47	0	0	так	0	0	
ни	21	47	0	0	тем	0	0	
с	21	47	0	0	тем	0	0	
тем	21	47	0	0	связаны	0	0	
ни	21	47	0	0	другим	0	0	
с	21	47	0	0	другим	0	0	
другим	21	47	0	0	тем	0	0	
стив	21	48	0	0	стив	0	0	
спешел	21	48	0	0	спешел	0	0	
фо	21	48	0	0	спешел	0	0	
ю	21	48	0	0	спешел	0	0	
nessi	21	49	0	1	"			
"	0	0						
писал(а	21	49	0	1	nessi	0	0	
7	21	49	0	1	июл	0	0	
июл	21	49	0	1	спешел	0	0	
2018	21	49	0	1	13:20	0	0	
13:20	21	49	0	1	июл	0	0	
спешел	21	49	0	1	спешел	0	0	
фо	21	49	0	1	спешел	0	0	
ю	21	49	0	1	фо	0	0	
мерси	21	49	0	1	спешел	0	0	
это	21	49	0	1	шутка	0	0	
была	21	49	0	1	шутка	0	0	
шутка	21	49	0	1	шутка	0	0	
стив	21	50	0	0	стив	0	0	
я	21	50	0	0	поняла	0	0	
поняла	21	50	0	0	поняла	0	0	
но	21	50	0	0	есть	0	0	
не	21	50	0	0	всех	0	0	
у	21	50	0	0	всех	0	0	
всех	21	50	0	0	есть	0	0	
есть	21	50	0	0	поняла	0	0	
чю	21	50	0	0	есть	0	0	
и	21	50	0	0	можно	0	0	
в	21	50	0	0	теме	0	0	
соседней	21	50	0	0	теме	0	0	
теме	21	50	0	0	можно	0	0	
потом	21	50	0	0	можно	0	0	
можно	21	50	0	0	поняла	0	0	
много	21	50	0	0	интересного	0	0	
интересного	21	50	0	0	прочитать	0	0	
прочитать	21	50	0	0	можно	0	0	
после	21	50	0	0	шутки	0	0	
такой	21	50	0	0	шутки	0	0	
шутки	21	50	0	0	прочитать	0	0	
nessi	21	51	0	1	"			
"	0	0						
писал(а	21	51	0	1	nessi	0	0	
7	21	51	0	1	июл	0	0	
июл	21	51	0	1	поняла	0	0	
2018	21	51	0	1	14:29	0	0	
14:29	21	51	0	1	июл	0	0	
я	21	51	0	1	поняла	0	0	
поняла	21	51	0	1	поняла	0	0	
но	21	51	0	1	есть	0	0	
не	21	51	0	1	всех	0	0	
у	21	51	0	1	всех	0	0	
всех	21	51	0	1	есть	0	0	
есть	21	51	0	1	поняла	0	0	
чю	21	51	0	1	есть	0	0	
и	21	51	0	1	можно	0	0	
в	21	51	0	1	теме	0	0	
соседней	21	51	0	1	теме	0	0	
теме	21	51	0	1	можно	0	0	
потом	21	51	0	1	можно	0	0	
можно	21	51	0	1	поняла	0	0	
много	21	51	0	1	интересного	0	0	
интересного	21	51	0	1	прочитать	0	0	
прочитать	21	51	0	1	можно	0	0	
после	21	51	0	1	шутки	0	0	
такой	21	51	0	1	шутки	0	0	
шутки	21	51	0	1	прочитать	0	0	
ну	21	51	0	1	что	0	0	
что	21	51	0	1	мнение	0	0	
ж	21	51	0	1	что	0	0	
теперь	21	51	0	1	что	0	0	
не	21	51	0	1	шутить	0	0	
шутить	21	51	0	1	что	0	0	
что	21	51	0	1	шутить	0	0	
ли	21	51	0	1	шутить	0	0	
так	21	51	0	1	мнение	0	0	
или	21	51	0	1	иначе	0	0	
иначе	21	51	0	1	так	0	0	
это	21	51	0	1	мнение	0	0	
его	21	51	0	1	мнение	0	0	
частное	21	51	0	1	мнение	0	0	
мнение	21	51	0	1	мнение	0	0	
и	21	51	0	1	факт	0	0	
не	21	51	0	1	факт	0	0	
факт	21	51	0	1	мнение	0	0	
что	21	51	0	1	правильное	0	0	
правильное	21	51	0	1	факт	0	0	
и	21	51	0	1	факт	0	0	
не	21	51	0	1	факт	0	0	
факт	21	51	0	1	мнение	0	0	
что	21	51	0	1	говорит	0	0	
он	21	51	0	1	говорит	0	0	
говорит	21	51	0	1	мнение	0	0	
всю	21	51	0	1	правду	0	0	
правду	21	51	0	1	говорит	0	0	
как	21	51	0	1	есть	0	0	
она	21	51	0	1	есть	0	0	
есть	21	51	0	1	правду	0	0	
а	21	51	1	0	есть	0	0	
как	21	51	1	0	она	0	0	
она	21	51	1	0	есть	0	0	
есть	21	51	1	0	есть	0	0	
хз	21	51	1	0	хз	0	0	
ну	21	52	0	0	ну	0	0	
то	21	52	0	0	ну	0	0	
есть	21	52	0	0	то	0	0	
получается	21	52	0	0	причина	0	0	
причина	21	52	0	0	разборки	0	0	
во	21	52	0	0	причина	0	0	
многом	21	52	0	0	причина	0	0	
маркетинговые	21	52	0	0	разборки	0	0	
коммерческие	21	52	0	0	разборки	0	0	
разборки	21	52	0	0	разборки	0	0	
если	21	52	0	0	верить	0	0	
верить	21	52	0	0	разборки	0	0	
павлотски	21	52	0	0	верить	0	0	
например	21	52	1	0	сказала	0	0	
easl	21	52	1	0	сказала	0	0	
сказала	21	52	1	0	сказала	0	0	
что	21	52	1	0	тыс	0	0	
100	21	52	1	0	тыс	0	0	
тыс	21	52	1	0	сказала	0	0	
долларов	21	52	2	0	нормально	0	0	
за	21	52	2	0	курс	0	0	
курс	21	52	2	0	долларов	0	0	
это	21	52	2	0	нормально	0	0	
нормально	21	52	2	0	нормально	0	0	
а	21	52	2	0	перебор	0	0	
больше	21	52	2	0	перебор	0	0	
уже	21	52	2	0	перебор	0	0	
перебор	21	52	2	0	нормально	0	0	
соф	21	52	3	0	исключаем	0	0	
дак	21	52	3	0	исключаем	0	0	
больше	21	52	3	0	исключаем	0	0	
100	21	52	3	0	исключаем	0	0	
из	21	52	3	0	рекомендаций	0	0	
рекомендаций	21	52	3	0	-	0	0	
исключаем	21	52	3	0	исключаем	0	0	
только	21	52	4	0	такой	0	0	
такой	21	52	4	0	подход	0	0	
подход	21	52	4	0	неплохо	0	0	
неплохо	21	52	4	0	неплохо	0	0	
было	21	52	4	0	неплохо	0	0	
бы	21	52	4	0	неплохо	0	0	
в	21	52	4	0	рекомендациях	0	0	
самих	21	52	4	0	рекомендациях	0	0	
рекомендациях	21	52	4	0	отразить	0	0	
отразить	21	52	4	0	неплохо	0	0	
а	21	52	4	0	твитах	0	0	
не	21	52	4	0	твитах	0	0	
в	21	52	4	0	твитах	0	0	
твитах	21	52	4	0	отразить	0	0	
павлотски	21	52	4	0	твитах	0	0	
и	21	52	5	0	возникает	0	0	
возникает	21	52	5	0	возникает	0	0	
вопрос	21	52	5	0	возникает	0	0	
а	21	52	5	0	вернут	0	0	
если	21	52	5	0	снизится	0	0	
завтра	21	52	5	0	снизится	0	0	
цена	21	52	5	0	снизится	0	0	
на	21	52	5	0	соф	0	0	
соф	21	52	5	0	цена	0	0	
дак	21	52	5	0	цена	0	0	
снизится	21	52	5	0	вернут	0	0	
они	21	52	5	0	вернут	0	0	
его	21	52	5	0	вернут	0	0	
вернут	21	52	5	0	возникает	0	0	
в	21	52	5	0	рекомендации	0	0	
рекомендации	21	52	5	0	вернут	0	0	
_	21	53	0	0	"			
"	0	0						
serg	21	53	0	0	_	0	0	
_	21	53	0	0	_	0	0	
это	21	53	0	0	отражено	0	0	
отражено	21	53	0	0	отражено	0	0	
к	21	53	0	0	примеру	0	0	
примеру	21	53	0	0	странице	0	0	
на	21	53	0	0	странице	0	0	
странице	21	53	0	0	отражено	0	0	
37	21	53	0	0	странице	0	0	
katkat	21	54	0	1	писал(а	0	0	
писал(а	21	54	0	1	писал(а	0	0	
4	21	54	0	1	июл	0	0	
июл	21	54	0	1	интересно	0	0	
2018	21	54	0	1	22:59	0	0	
22:59	21	54	0	1	июл	0	0	
про	21	54	0	1	рибаверин	0	0	
рибаверин	21	54	0	1	интересно	0	0	
тоже	21	54	0	1	интересно	0	0	
интересно	21	54	0	1	интересно	0	0	
изначально	21	54	1	0	теме	0	0	
в	21	54	1	0	теме	0	0	
теме	21	54	1	0	теме	0	0	
рекомендаций	21	54	1	0	теме	0	0	
до	21	54	1	0	перевода	0	0	
перевода	21	54	1	0	теме	0	0	
про	21	54	1	0	рибы	0	0	
рибы	21	54	1	0	перевода	0	0	
тоже	21	54	1	0	режиме	0	0	
было	21	54	1	0	режиме	0	0	
в	21	54	1	0	режиме	0	0	
режиме	21	54	1	0	теме	0	0	
реального	21	54	1	0	времени	0	0	
времени	21	54	1	0	режиме	0	0	
практически	21	54	1	0	режиме	0	0	
viewtopic.php?p=1462372#p1462372	21	54	1	0	теме	0	0	
nessi	21	55	0	1	"			
"	0	0						
писал(а	21	55	0	1	nessi	0	0	
9	21	55	0	1	июл	0	0	
июл	21	55	0	1	отражено	0	0	
2018	21	55	0	1	00:41	0	0	
00:41	21	55	0	1	июл	0	0	
это	21	55	0	1	отражено	0	0	
отражено	21	55	0	1	отражено	0	0	
к	21	55	0	1	примеру	0	0	
примеру	21	55	0	1	странице	0	0	
на	21	55	0	1	странице	0	0	
странице	21	55	0	1	отражено	0	0	
37	21	55	0	1	странице	0	0	
ок	21	55	1	0	ок	0	0	
но	21	55	1	0	все	0	0	
это	21	55	1	0	все	0	0	
не	21	55	1	0	совсем	0	0	
совсем	21	55	1	0	то	0	0	
то	21	55	1	0	все	0	0	
все	21	55	1	0	ок	0	0	
же	21	55	1	0	все	0	0	
тут	21	55	2	0	момент	0	0	
ключевой	21	55	2	0	момент	0	0	
момент	21	55	2	0	момент	0	0	
что	21	55	2	0	добавляются	0	0	
схемы	21	55	2	0	добавляются	0	0	
добавляются	21	55	2	0	момент	0	0	
выкидываются	21	55	2	0	добавляются	0	0	
из	21	55	2	0	рекомендаций	0	0	
рекомендаций	21	55	2	0	выкидываются	0	0	
в	21	55	2	0	числе	0	0	
том	21	55	2	0	числе	0	0	
числе	21	55	2	0	выкидываются	0	0	
по	21	55	2	0	соображениям	0	0	
маркетинговым	21	55	2	0	соображениям	0	0	
коммерческим	21	55	2	0	маркетинговым	0	0	
соображениям	21	55	2	0	выкидываются	0	0	
могли	21	55	3	0	могли	0	0	
бы	21	55	3	0	могли	0	0	
написать	21	55	3	0	могли	0	0	
в	21	55	3	0	духе	0	0	
таком	21	55	3	0	духе	0	0	
духе	21	55	3	0	написать	0	0	
мы	21	55	3	0	установили	0	0	
установили	21	55	3	0	могли	0	0	
порог	21	55	3	0	установили	0	0	
100	21	55	3	0	тыс	0	0	
тыс	21	55	3	0	долларов	0	0	
долларов	21	55	3	0	порог	0	0	
за	21	55	3	0	курс	0	0	
курс	21	55	3	0	порог	0	0	
в	21	55	3	0	странах	0	0	
таких	21	55	3	0	странах	0	0	
то	21	55	3	0	странах	0	0	
странах	21	55	3	0	курс	0	0	
цена	21	55	3	0	оказалась	0	0	
соф	21	55	3	0	цена	0	0	
дак	21	55	3	0	цена	0	0	
оказалась	21	55	3	0	установили	0	0	
выше	21	55	3	0	оказалась	0	0	
и	21	55	3	0	исключен	0	0	
поэтому	21	55	3	0	исключен	0	0	
он	21	55	3	0	исключен	0	0	
исключен	21	55	3	0	установили	0	0	
чтобы	21	55	4	0	было	0	0	
не	21	55	4	0	было	0	0	
было	21	55	4	0	было	0	0	
обманчивого	21	55	4	0	впечатления	0	0	
впечатления	21	55	4	0	было	0	0	
что	21	55	4	0	играют	0	0	
коммерческие	21	55	4	0	вопросы	0	0	
вопросы	21	55	4	0	играют	0	0	
тут	21	55	4	0	играют	0	0	
не	21	55	4	0	играют	0	0	
играют	21	55	4	0	впечатления	0	0	
роли	21	55	4	0	играют	0	0	
и	21	55	4	0	собраны	0	0	
собраны	21	55	4	0	играют	0	0	
наиболее	21	55	4	0	эффективные	0	0	
эффективные	21	55	4	0	схемы	0	0	
и	21	55	4	0	безопасные	0	0	
безопасные	21	55	4	0	эффективные	0	0	
схемы	21	55	4	0	собраны	0	0	
человеку	21	55	5	0	надо	0	0	
же	21	55	5	0	человеку	0	0	
обычно	21	55	5	0	надо	0	0	
надо	21	55	5	0	надо	0	0	
наиболее	21	55	5	0	эффективную	0	0	
эффективную	21	55	5	0	схему	0	0	
безопасную	21	55	5	0	схему	0	0	
схему	21	55	5	0	подобрать	0	0	
подобрать	21	55	5	0	надо	0	0	
иначе	21	55	6	0	приходит	0	0	
приходит	21	55	6	0	приходит	0	0	
человек	21	55	6	0	приходит	0	0	
который	21	55	6	0	принимает	0	0	
принимает	21	55	6	0	человек	0	0	
постоянно	21	55	6	0	принимает	0	0	
омез	21	55	6	0	принимает	0	0	
например	21	55	6	0	омез	0	0	
с	21	55	7	0	омезом	0	0	
омезом	21	55	7	0	может	0	0	
наверное	21	55	7	0	может	0	0	
может	21	55	7	0	может	0	0	
быть	21	55	7	0	лучше	0	0	
лучше	21	55	7	0	может	0	0	
соф	21	55	7	0	лучше	0	0	
дак	21	55	7	0	лучше	0	0	
а	21	55	7	0	советуют	0	0	
ему	21	55	7	0	рекомендации	0	0	
рекомендации	21	55	7	0	советуют	0	0	
советуют	21	55	7	0	может	0	0	
лед	21	55	7	0	советуют	0	0	
или	21	55	7	0	вел	0	0	
вел	21	55	7	0	может	0	0	
aslav	21	56	0	1	писал(а	0	0	
писал(а	21	56	0	1	писал(а	0	0	
7	21	56	0	1	июл	0	0	
июл	21	56	0	1	объяснял	0	0	
2018	21	56	0	1	01:47	0	0	
01:47	21	56	0	1	июл	0	0	
таких	21	56	0	1	грамотных	0	0	
грамотных	21	56	0	1	объяснял	0	0	
объяснял	21	56	0	1	объяснял	0	0	
в	21	56	0	1	личке	0	0	
личке	21	56	0	1	объяснял	0	0	
стоит	21	56	0	1	объяснял	0	0	
отправить	21	56	0	1	стоит	0	0	
чтобы	21	56	0	1	самомнение	0	0	
самомнение	21	56	0	1	отправить	0	0	
малость	21	56	0	1	самомнение	0	0	
подлечить	21	56	0	1	малость	0	0	
а	21	56	1	0	стоит	0	0	
если	21	56	1	0	предлагал	0	0	
ещё	21	56	1	0	предлагал	0	0	
и	21	56	1	0	лекарства	0	0	
лекарства	21	56	1	0	предлагал	0	0	
предлагал	21	56	1	0	стоит	0	0	
то	21	56	1	0	стоит	0	0	
стоит	21	56	1	0	стоит	0	0	
озвучить	21	56	1	0	стоит	0	0	
ник	21	56	1	0	озвучить	0	0	
для	21	56	1	0	бана	0	0	
бана	21	56	1	0	ник	0	0	
поддерживаю	21	56	2	0	поддерживаю	0	0	
полностью	21	56	2	0	поддерживаю	0	0	
как	21	56	2	0	гриться	0	0	
гриться	21	56	2	0	поддерживаю	0	0	
за	21	56	2	0	хвост	0	0	
хвост	21	56	2	0	гриться	0	0	
об	21	56	2	0	мост	0	0	
мост	21	56	2	0	гриться	0	0	
так	21	57	0	0	поняла	0	0	
я	21	57	0	0	поняла	0	0	
и	21	57	0	0	поняла	0	0	
не	21	57	0	0	поняла	0	0	
поняла	21	57	0	0	поняла	0	0	
генотип	21	57	0	0	начинала	0	0	
1а	21	57	0	0	генотип	0	0	
3.98	21	57	0	0	1а	0	0	
10	21	57	0	0	^4,ещё	0	0	
^4,ещё	21	57	0	0	генотип	0	0	
не	21	57	0	0	начинала	0	0	
начинала	21	57	0	0	поняла	0	0	
лечение	21	57	0	0	начинала	0	0	
какие	21	57	0	0	подходят	0	0	
тогда	21	57	0	0	подходят	0	0	
препараты	21	57	0	0	подходят	0	0	
мне	21	57	0	0	подходят	0	0	
подходят	21	57	0	0	лечение	0	0	
если	21	57	1	0	отменили	0	0	
соф	21	57	1	0	отменили	0	0	
дак	21	57	1	0	соф	0	0	
отменили	21	57	1	0	отменили	0	0	
ленчик	21	58	0	0	выбирай	0	0	
вот	21	58	0	0	рекомендации	0	0	
рекомендации	21	58	0	0	ленчик	0	0	
easl	21	58	0	0	рекомендации	0	0	
2018	21	58	0	0	easl	0	0	
выбирай	21	58	0	0	выбирай	0	0	
схему	21	58	0	0	выбирай	0	0	
рекомендации	21	59	0	0	рекомендации	0	0	
следующие	21	59	0	0	схемы	0	0	
схемы	21	59	0	0	рекомендуются	0	0	
рекомендуются	21	59	0	0	рекомендуются	0	0	
для	21	59	0	0	лечения	0	0	
лечения	21	59	0	0	рекомендуются	0	0	
пациентов	21	59	0	0	лечения	0	0	
инфицированных	21	59	0	0	пациентов	0	0	
генотипом	21	59	0	0	инфицированных	0	0	
1a	21	59	0	0	генотипом	0	0	
в	21	59	0	0	рекомендациями	0	0	
соответствии	21	59	0	0	в	0	0	
с	21	59	0	0	в	0	0	
приведенными	21	59	0	0	рекомендациями	0	0	
выше	21	59	0	0	приведенными	0	0	
рекомендациями	21	59	0	0	рекомендуются	0	0	
а1	21	59	0	0	рекомендациями	0	0	
комбинация	21	59	0	0	•	0	0	
фиксированной	21	59	0	0	дозы	0	0	
дозы	21	59	0	0	комбинация	0	0	
софосбувира	21	59	0	0	дозы	0	0	
400	21	59	0	0	мг	0	0	
мг	21	59	0	0	софосбувира	0	0	
и	21	59	0	0	велпатасвира	0	0	
велпатасвира	21	59	0	0	софосбувира	0	0	
100	21	59	0	0	мг	0	0	
мг	21	59	0	0	велпатасвира	0	0	
в	21	59	0	0	таблетке	0	0	
одной	21	59	0	0	таблетке	0	0	
таблетке	21	59	0	0	комбинация	0	0	
один	21	59	0	0	раз	0	0	
раз	21	59	0	0	раз	0	0	
в	21	59	0	0	день	0	0	
день	21	59	0	0	раз	0	0	
комбинация	21	59	0	0	комбинация	0	0	
глекапревира	21	59	0	0	комбинация	0	0	
в	21	59	0	0	дозе	0	0	
фиксированной	21	59	0	0	дозе	0	0	
дозе	21	59	0	0	комбинация	0	0	
300	21	59	0	0	мг	0	0	
мг	21	59	0	0	дозе	0	0	
и	21	59	0	0	пибрентасвира	0	0	
пибрентасвира	21	59	0	0	комбинация	0	0	
120	21	59	0	0	мг	0	0	
мг	21	59	0	0	пибрентасвира	0	0	
в	21	59	0	0	таблетках	0	0	
трех	21	59	0	0	таблетках	0	0	
таблетках	21	59	0	0	комбинация	0	0	
содержащих	21	59	0	0	таблетках	0	0	
100	21	59	0	0	мг	0	0	
мг	21	59	0	0	содержащих	0	0	
глекапревира	21	59	0	0	мг	0	0	
и	21	59	0	0	мг	0	0	
40	21	59	0	0	мг	0	0	
мг	21	59	0	0	мг	0	0	
пибрентасвира	21	59	0	0	мг	0	0	
один	21	59	0	0	раз	0	0	
раз	21	59	0	0	содержащих	0	0	
в	21	59	0	0	день	0	0	
день	21	59	0	0	раз	0	0	
с	21	59	0	0	пищей	0	0	
пищей	21	59	0	0	раз	0	0	
комбинация	21	59	0	0	•	0	0	
фиксированной	21	59	0	0	дозы	0	0	
дозы	21	59	0	0	комбинация	0	0	
софосбувира	21	59	0	0	дозы	0	0	
400	21	59	0	0	мг	0	0	
мг	21	59	0	0	софосбувира	0	0	
и	21	59	0	0	ледипасвира	0	0	
ледипасвира	21	59	0	0	софосбувира	0	0	
90	21	59	0	0	мг	0	0	
мг	21	59	0	0	ледипасвира	0	0	
в	21	59	0	0	таблетке	0	0	
одной	21	59	0	0	таблетке	0	0	
таблетке	21	59	0	0	комбинация	0	0	
один	21	59	0	0	раз	0	0	
раз	21	59	0	0	раз	0	0	
в	21	59	0	0	день	0	0	
день	21	59	0	0	раз	0	0	
комбинация	21	59	0	0	комбинация	0	0	
гразопревира	21	59	0	0	комбинация	0	0	
в	21	59	0	0	дозе	0	0	
фиксированной	21	59	0	0	дозе	0	0	
дозе	21	59	0	0	комбинация	0	0	
100	21	59	0	0	мг	0	0	
мг	21	59	0	0	дозе	0	0	
и	21	59	0	0	элбасвира	0	0	
элбасвира	21	59	0	0	дозе	0	0	
50	21	59	0	0	мг	0	0	
мг	21	59	0	0	элбасвира	0	0	
в	21	59	0	0	таблетке	0	0	
одной	21	59	0	0	таблетке	0	0	
таблетке	21	59	0	0	комбинация	0	0	
один	21	59	0	0	раз	0	0	
раз	21	59	0	0	комбинация	0	0	
в	21	59	0	0	день	0	0	
день	21	59	0	0	раз	0	0	
вы	21	60	0	0	думаете	0	0	
думаете	21	60	0	0	думаете	0	0	
я	21	60	0	0	поняла	0	0	
поняла	21	60	0	0	думаете	0	0	
ленчик	21	61	0	1	ленчик	0	0	
писал(а	21	61	0	1	ленчик	0	0	
10	21	61	0	1	июл	0	0	
июл	21	61	0	1	думаете	0	0	
2018	21	61	0	1	23:21	0	0	
23:21	21	61	0	1	июл	0	0	
вы	21	61	0	1	думаете	0	0	
думаете	21	61	0	1	поняла	0	0	
я	21	61	0	1	поняла	0	0	
поняла	21	61	0	1	поняла	0	0	
берите	21	61	1	0	берите	0	0	
дженерики	21	61	1	0	берите	0	0	
соф+лед	21	61	1	0	дженерики	0	0	
или	21	61	1	0	соф+вел	0	0	
соф+вел	21	61	1	0	соф+лед	0	0	
у	21	62	0	0	кого	0	0	
кого	21	62	0	0	посоветуйте	0	0	
посоветуйте	21	62	0	0	посоветуйте	0	0	
кто	21	63	0	0	больше	0	0	
больше	21	63	0	0	больше	0	0	
по	21	63	0	0	душе	0	0	
душе	21	63	0	0	больше	0	0	
viewforum.php?f=107	21	63	0	0	больше	0	0	
флуд	21	64	0	0	флуд	0	0	
флуд	21	65	0	0	флуд	0	0	
aslav	21	66	0	1	писал(а	0	0	
писал(а	21	66	0	1	писал(а	0	0	
7	21	66	0	1	июл	0	0	
июл	21	66	0	1	объяснял	0	0	
2018	21	66	0	1	01:47	0	0	
01:47	21	66	0	1	июл	0	0	
таких	21	66	0	1	грамотных	0	0	
грамотных	21	66	0	1	объяснял	0	0	
объяснял	21	66	0	1	объяснял	0	0	
в	21	66	0	1	личке	0	0	
личке	21	66	0	1	объяснял	0	0	
стоит	21	66	0	1	объяснял	0	0	
отправить	21	66	0	1	стоит	0	0	
чтобы	21	66	0	1	самомнение	0	0	
самомнение	21	66	0	1	отправить	0	0	
малость	21	66	0	1	самомнение	0	0	
подлечить	21	66	0	1	малость	0	0	
а	21	66	1	0	стоит	0	0	
если	21	66	1	0	предлагал	0	0	
ещё	21	66	1	0	предлагал	0	0	
и	21	66	1	0	лекарства	0	0	
лекарства	21	66	1	0	предлагал	0	0	
предлагал	21	66	1	0	стоит	0	0	
то	21	66	1	0	стоит	0	0	
стоит	21	66	1	0	стоит	0	0	
озвучить	21	66	1	0	стоит	0	0	
ник	21	66	1	0	озвучить	0	0	
для	21	66	1	0	бана	0	0	
бана	21	66	1	0	ник	0	0	
слава	21	66	2	0	слава	0	0	
богу	21	66	2	0	слава	0	0	
что	21	66	2	0	писал	0	0	
я	21	66	2	0	писал	0	0	
такого	21	66	2	0	писал	0	0	
в	21	66	2	0	личку	0	0	
личку	21	66	2	0	писал	0	0	
не	21	66	2	0	писал	0	0	
писал	21	66	2	0	слава	0	0	
а	21	66	2	0	осудили	0	0	
то	21	66	2	0	осудили	0	0	
вы	21	66	2	0	осудили	0	0	
бы	21	66	2	0	осудили	0	0	
меня	21	66	2	0	осудили	0	0	
уже	21	66	2	0	заочно	0	0	
заочно	21	66	2	0	осудили	0	0	
б	21	66	2	0	осудили	0	0	
осудили	21	66	2	0	писал	0	0	
но	21	66	3	0	скажу	0	0	
скажу	21	66	3	0	скажу	0	0	
вам	21	66	3	0	скажу	0	0	
одно	21	66	3	0	скажу	0	0	
так	21	66	3	0	живу	0	0	
как	21	66	3	0	так	0	0	
живу	21	66	3	0	скажу	0	0	
за	21	66	3	0	океанов	0	0	
океанов	21	66	3	0	живу	0	0	
и	21	66	3	0	подписан	0	0	
