TOKEN	TOPIC_NUM	POST_NUM	SENT_NUM	TOKEN_NUM	IS_ANSWER	HEAD	NER	COREFERENCE_CLUSTER	
лечением	21	67	1	2752	1	ломать	0	0	
соф	21	67	2	2753	1	вел	0	0	
вел	21	67	2	2754	1	вел	0	0	
выходит	21	67	2	2755	1	вел	0	0	
может	21	67	3	2756	1	может	0	0	
и	21	67	3	2757	1	заговор	0	0	
не	21	67	3	2758	1	заговор	0	0	
заговор	21	67	3	2759	1	может	0	0	
но	21	67	3	2760	1	хуже	0	0	
по	21	67	3	2761	1	статистике	0	0	
статистике	21	67	3	2762	1	хуже	0	0	
форума	21	67	3	2763	1	статистике	0	0	
на	21	67	3	2764	1	соф	0	0	
соф	21	67	3	2765	1	форума	0	0	
даке	21	67	3	2766	1	соф	0	0	
результаты	21	67	3	2767	1	хуже	0	0	
не	21	67	3	2768	1	хуже	0	0	
хуже	21	67	3	2769	1	может	0	0	
чем	21	67	3	2770	1	вел	0	0	
на	21	67	3	2771	1	схеме	0	0	
схеме	21	67	3	2772	1	вел	0	0	
соф	21	67	3	2773	1	вел	0	0	
вел	21	67	3	2774	1	хуже	0	0	
соф	21	67	4	2775	1	вел	0	0	
вел	21	67	4	2776	1	вел	0	0	
мне	21	67	4	2777	1	помог	0	0	
помог	21	67	4	2778	1	вел	0	0	
tarragon	21	68	0	2779	1	"	0	0	
"	0	0					0	0	
global	21	68	0	2780	1	tarragon	0	0	
писал(а	21	68	0	2781	1	tarragon	0	0	
31	21	68	0	2782	1	свяжитесь	0	0	
авг	21	68	0	2783	1	31	0	0	
2018	21	68	0	2784	1	15:29	0	0	
15:29	21	68	0	2785	1	31	0	0	
свяжитесь	21	68	0	2786	1	поведайте	0	0	
с	21	68	0	2787	1	нами	0	0	
нами	21	68	0	2788	1	свяжитесь	0	0	
поведайте	21	68	0	2789	1	поведайте	0	0	
здесь	21	68	0	2790	1	поведайте	0	0	
на	21	68	0	2791	1	форуме	0	0	
форуме	21	68	0	2792	1	здесь	0	0	
tarragon	21	69	0	2793	0	"	0	0	
"	0	0					0	0	
global	21	69	0	2794	0	tarragon	0	0	
присоединяюсь	21	69	0	2795	0	пишите	0	0	
пишите	21	69	0	2796	0	пишите	0	0	
здесь	21	69	0	2797	0	пишите	0	0	
флуд	21	70	0	2798	0	флуд	0	0	
не	21	71	0	2799	0	нужно	0	0	
нужно	21	71	0	2800	0	нужно	0	0	
упорно	21	71	0	2801	0	постить	0	0	
постить	21	71	0	2802	0	нужно	0	0	
оффтоп	21	71	0	2803	0	постить	0	0	
в	21	71	0	2804	0	теме	0	0	
важной	21	71	0	2805	0	теме	0	0	
теме	21	71	0	2806	0	постить	0	0	
ваше	21	71	1	2807	0	сообщение	0	0	
сообщение	21	71	1	2808	0	уплыло	0	0	
уплыло	21	71	1	2809	0	уплыло	0	0	
сюда	21	71	1	2810	0	уплыло	0	0	
gudvin	21	72	0	2811	0	"	0	0	
"	0	0					0	0	
о	21	72	0	2812	0	великий	0	0	
великий	21	72	0	2813	0	gudvin	0	0	
и	21	72	0	2814	0	могучий	0	0	
могучий	21	72	0	2815	0	великий	0	0	
прошу	21	72	1	2816	0	прошу	0	0	
прощения	21	72	1	2817	0	прошу	0	0	
если	21	72	1	2818	0	тему	0	0	
я	21	72	1	2819	0	тему	0	0	
не	21	72	1	2820	0	тему	0	0	
в	21	72	1	2821	0	тему	0	0	
ту	21	72	1	2822	0	тему	0	0	
тему	21	72	1	2823	0	прошу	0	0	
и	21	72	1	2824	0	туда	0	0	
не	21	72	1	2825	0	туда	0	0	
туда	21	72	1	2826	0	тему	0	0	
но	21	72	1	2827	0	неопытна	0	0	
я	21	72	1	2828	0	неопытна	0	0	
очень	21	72	1	2829	0	неопытна	0	0	
неопытна	21	72	1	2830	0	прошу	0	0	
ни	21	72	1	2831	0	сидеть	0	0	
как	21	72	1	2832	0	форумах	0	0	
на	21	72	1	2833	0	форумах	0	0	
форумах	21	72	1	2834	0	сидеть	0	0	
сидеть	21	72	1	2835	0	прошу	0	0	
ни	21	72	1	2836	0	гепсом	0	0	
как	21	72	1	2837	0	ни	0	0	
гепсом	21	72	1	2838	0	болеть	0	0	
болеть	21	72	1	2839	0	сидеть	0	0	
голова	21	72	1	2840	0	пухнет	0	0	
пухнет	21	72	1	2841	0	болеть	0	0	
от	21	72	1	2842	0	количества	0	0	
количества	21	72	1	2843	0	пухнет	0	0	
информации	21	72	1	2844	0	количества	0	0	
никак	21	72	2	2845	0	не	0	0	
не	21	72	2	2846	0	могу	0	0	
могу	21	72	2	2847	0	могу	0	0	
решиться	21	72	2	2848	0	могу	0	0	
на	21	72	2	2849	0	покупку	0	0	
покупку	21	72	2	2850	0	решиться	0	0	
леков	21	72	2	2851	0	покупку	0	0	
и	21	72	2	2852	0	начать	0	0	
наконец	21	72	2	2853	0	начать	0	0	
начать	21	72	2	2854	0	решиться	0	0	
борьбу.изучаю	21	72	2	2855	0	начать	0	0	
все	21	72	2	2856	0	начать	0	0	
и	21	72	2	2857	0	консультируюсь	0	0	
со	21	72	2	2858	0	всеми	0	0	
всеми	21	72	2	2859	0	консультируюсь	0	0	
консультируюсь	21	72	2	2860	0	могу	0	0	
по	21	72	3	2861	0	показателям	0	0	
моим	21	72	3	2862	0	показателям	0	0	
показателям	21	72	3	2863	0	вычитала	0	0	
хгвс	21	72	3	2864	0	вычитала	0	0	
ген.-3	21	72	3	2865	0	вычитала	0	0	
ф3	21	72	3	2866	0	вычитала	0	0	
4	21	72	3	2867	0	вычитала	0	0	
вычитала	21	72	3	2868	0	вычитала	0	0	
в	21	72	3	2869	0	рекомендациях	0	0	
рекомендациях	21	72	3	2870	0	вычитала	0	0	
что	21	72	3	2871	0	надо	0	0	
мне	21	72	3	2872	0	надо	0	0	
надо	21	72	3	2873	0	вычитала	0	0	
соф+вел	21	72	3	2874	0	надо	0	0	
12	21	72	3	2875	0	недель	0	0	
недель	21	72	3	2876	0	надо	0	0	
обрадовалась	21	72	4	2877	0	обрадовалась	0	0	
что	21	72	4	2878	0	обрадовалась	0	0	
недолго	21	72	4	2879	0	обрадовалась	0	0	
и	21	72	4	2880	0	приемлемо	0	0	
приемлемо	21	72	4	2881	0	недолго	0	0	
и	21	72	5	2882	0	получила	0	0	
тут	21	72	5	2883	0	получила	0	0	
вчера	21	72	5	2884	0	получила	0	0	
получила	21	72	5	2885	0	получила	0	0	
от	21	72	5	2886	0	консультантов	0	0	
одних	21	72	5	2887	0	консультантов	0	0	
консультантов	21	72	5	2888	0	получила	0	0	
такое	21	72	5	2889	0	послание	0	0	
послание	21	72	5	2890	0	получила	0	0	
уважаемые	21	72	5	2891	0	пациенты	0	0	
пациенты	21	72	5	2892	0	послание	0	0	
важная	21	72	5	2893	0	информация	0	0	
информация	21	72	5	2894	0	получила	0	0	
15	21	72	5	2895	0	опубликовала	0	0	
сентября	21	72	5	2896	0	15	0	0	
европейская	21	72	5	2897	0	ассоциация	0	0	
ассоциация	21	72	5	2898	0	опубликовала	0	0	
гепатологов	21	72	5	2899	0	ассоциация	0	0	
опубликовала	21	72	5	2900	0	опубликовала	0	0	
последние	21	72	5	2901	0	исследования	0	0	
исследования	21	72	5	2902	0	опубликовала	0	0	
о	21	72	5	2903	0	лечение	0	0	
лечение	21	72	5	2904	0	исследования	0	0	
гепатита	21	72	5	2905	0	лечение	0	0	
с	21	72	5	2906	0	пациентов	0	0	
у	21	72	5	2907	0	пациентов	0	0	
пациентов	21	72	5	2908	0	лечение	0	0	
с	21	72	5	2909	0	фиброзом	0	0	
фиброзом	21	72	5	2910	0	пациентов	0	0	
4	21	72	5	2911	0	степени	0	0	
степени	21	72	5	2912	0	фиброзом	0	0	
и	21	72	5	2913	0	циррозом	0	0	
циррозом	21	72	5	2914	0	фиброзом	0	0	
исследования	21	72	6	2915	0	показали	0	0	
показали	21	72	6	2916	0	показали	0	0	
что	21	72	6	2917	0	количество	0	0	
количество	21	72	6	2918	0	показали	0	0	
рецидивов	21	72	6	2919	0	количество	0	0	
у	21	72	6	2920	0	пациентов	0	0	
пациентов	21	72	6	2921	0	рецидивов	0	0	
которые	21	72	6	2922	0	лечились	0	0	
лечились	21	72	6	2923	0	пациентов	0	0	
препаратами	21	72	6	2924	0	лечились	0	0	
1	21	72	6	2925	0	1	0	0	
софосбувир	21	72	6	2926	0	составило	0	0	
400	21	72	6	2927	0	мг	0	0	
мг	21	72	6	2928	0	софосбувир	0	0	
велпатасвир	21	72	6	2929	0	мг	0	0	
100	21	72	6	2930	0	мг	0	0	
мг	21	72	6	2931	0	софосбувир	0	0	
без	21	72	6	2932	0	рибавирина	0	0	
рибавирина	21	72	6	2933	0	мг	0	0	
менее	21	72	6	2934	0	недель	0	0	
24	21	72	6	2935	0	недель	0	0	
недель	21	72	6	2936	0	софосбувир	0	0	
6	21	72	6	2937	0	месяцев	0	0	
месяцев	21	72	6	2938	0	недель	0	0	
количество	21	72	6	2939	0	составило	0	0	
рецидивов	21	72	6	2940	0	количество	0	0	
составило	21	72	6	2941	0	составило	0	0	
9	21	72	6	2942	0	%	0	0	
2	21	72	6	2943	0	составило	0	0	
у	21	72	6	2944	0	пациентов	0	0	
пациентов	21	72	6	2945	0	составило	0	0	
принимавших	21	72	6	2946	0	рибавири	0	0	
рибавири	21	72	6	2947	0	пациентов	0	0	
и	21	72	6	2948	0	софосбувир	0	0	
софосбувир	21	72	6	2949	0	пациентов	0	0	
400	21	72	6	2950	0	мг	0	0	
мг	21	72	6	2951	0	софосбувир	0	0	
велпатасвир	21	72	6	2952	0	софосбувир	0	0	
100	21	72	6	2953	0	мг	0	0	
мг	21	72	6	2954	0	пациентов	0	0	
12	21	72	6	2955	0	недель	0	0	
недель	21	72	6	2956	0	пациентов	0	0	
количество	21	72	6	2957	0	составило	0	0	
рецидивов	21	72	6	2958	0	количество	0	0	
составило	21	72	6	2959	0	составило	0	0	
12	21	72	6	2960	0	%	0	0	
3	21	72	6	2961	0	3	0	0	
пациенты	21	72	7	2962	0	принимавшие	0	0	
принимавшие	21	72	7	2963	0	принимавшие	0	0	
софосбувир	21	72	7	2964	0	принимавшие	0	0	
400	21	72	7	2965	0	мг	0	0	
мг	21	72	7	2966	0	принимавшие	0	0	
велпатасвир	21	72	7	2967	0	мг	0	0	
100	21	72	7	2968	0	мг	0	0	
мг	21	72	7	2969	0	принимавшие	0	0	
24	21	72	7	2970	0	недели	0	0	
недели	21	72	7	2971	0	принимавшие	0	0	
6	21	72	7	2972	0	месяцев	0	0	
месяцев	21	72	7	2973	0	недели	0	0	
показали	21	72	7	2974	0	принимавшие	0	0	
самый	21	72	7	2975	0	низкий	0	0	
низкий	21	72	7	2976	0	процент	0	0	
процент	21	72	7	2977	0	показали	0	0	
рецидива	21	72	7	2978	0	процент	0	0	
5	21	72	7	2979	0	%	0	0	
согласно	21	72	8	2980	0	исследование	0	0	
полученным	21	72	8	2981	0	исследование	0	0	
исследование	21	72	8	2982	0	исследование	0	0	
e.a.s.l	21	72	8	2983	0	исследование	0	0	
внесла	21	72	9	2984	0	внесла	0	0	
в	21	72	9	2985	0	схему	0	0	
схему	21	72	9	2986	0	внесла	0	0	
лечения	21	72	9	2987	0	схему	0	0	
строгие	21	72	9	2988	0	предписание	0	0	
предписание	21	72	9	2989	0	внесла	0	0	
о	21	72	9	2990	0	использовании	0	0	
использовании	21	72	9	2991	0	предписание	0	0	
24	21	72	9	2992	0	схемы	0	0	
недельной	21	72	9	2993	0	схемы	0	0	
схемы	21	72	9	2994	0	использовании	0	0	
лечении	21	72	9	2995	0	схемы	0	0	
у	21	72	9	2996	0	пациентов	0	0	
пациентов	21	72	9	2997	0	использовании	0	0	
с	21	72	9	2998	0	фиброзом	0	0	
фиброзом	21	72	9	2999	0	пациентов	0	0	
ф3-ф4	21	72	9	3000	0	фиброзом	0	0	
и	21	72	9	3001	0	циррозом	0	0	
циррозом	21	72	9	3002	0	фиброзом	0	0	
для	21	72	10	3003	0	пациентов	0	0	
пациентов	21	72	10	3004	0	использовать	0	0	
с	21	72	10	3005	0	генотипом	0	0	
3	21	72	10	3006	0	генотипом	0	0	
генотипом	21	72	10	3007	0	использовать	0	0	
строго	21	72	10	3008	0	использовать	0	0	
использовать	21	72	10	3009	0	использовать	0	0	
только	21	72	10	3010	0	схему	0	0	
схему	21	72	10	3011	0	использовать	0	0	
лечения	21	72	10	3012	0	схему	0	0	
софосбувир	21	72	10	3013	0	велпатасвир	0	0	
велпатасвир	21	72	10	3014	0	использовать	0	0	
для	21	72	11	3015	0	пациентов	0	0	
пациентов	21	72	11	3016	0	проходит	0	0	
кто	21	72	11	3017	0	проходит	0	0	
проходит	21	72	11	3018	0	проходит	0	0	
сейчас	21	72	11	3019	0	проходит	0	0	
лечение	21	72	11	3020	0	проходит	0	0	
важно	21	72	11	3021	0	проходит	0	0	
продолжить	21	72	11	3022	0	важно	0	0	
лечение	21	72	11	3023	0	продолжить	0	0	
до	21	72	11	3024	0	недель	0	0	
24	21	72	11	3025	0	недель	0	0	
недель	21	72	11	3026	0	продолжить	0	0	
чтобы	21	72	11	3027	0	избежать	0	0	
избежать	21	72	11	3028	0	продолжить	0	0	
рецидива	21	72	11	3029	0	избежать	0	0	
с	21	72	12	3030	0	уважением	0	0	
уважением	21	72	12	3031	0	отдел	0	0	
медицинский	21	72	12	3032	0	отдел	0	0	
отдел	21	72	12	3033	0	отдел	0	0	
реклама	21	72	12	3034	0	отдел	0	0	
крайне	21	72	12	3035	0	сомнительной	0	0	
сомнительной	21	72	12	3036	0	конторы	0	0	
конторы	21	72	12	3037	0	реклама	0	0	
теперь	21	72	13	3038	0	знаю-	0	0	
не	21	72	13	3039	0	знаю-	0	0	
знаю-	21	72	13	3040	0	знаю-	0	0	
расстраиваться	21	72	13	3041	0	знаю-	0	0	
или	21	72	13	3042	0	нет	0	0	
нет	21	72	13	3043	0	расстраиваться	0	0	
можно	21	72	14	3044	0	можно	0	0	
ли	21	72	14	3045	0	можно	0	0	
где	21	72	14	3046	0	подтвердить	0	0	
то	21	72	14	3047	0	подтвердить	0	0	
подтвердить	21	72	14	3048	0	можно	0	0	
или	21	72	14	3049	0	опровергнуть	0	0	
опровергнуть	21	72	14	3050	0	подтвердить	0	0	
это	21	72	14	3051	0	информацию	0	0	
информацию	21	72	14	3052	0	опровергнуть	0	0	
буду	21	72	15	3053	0	признательна	0	0	
крайне	21	72	15	3054	0	признательна	0	0	
признательна	21	72	15	3055	0	признательна	0	0	
за	21	72	15	3056	0	отклик	0	0	
отклик	21	72	15	3057	0	признательна	0	0	
novenkayag3	21	73	0	3058	0	"	0	0	
"	0	0					0	0	
а	21	73	0	3059	0	может	0	0	
ссылку	21	73	0	3060	0	может	0	0	
на	21	73	0	3061	0	источник	0	0	
источник	21	73	0	3062	0	ссылку	0	0	
сей	21	73	0	3063	0	информации	0	0	
информации	21	73	0	3064	0	источник	0	0	
данная	21	73	0	3065	0	группа	0	0	
группа	21	73	0	3066	0	может	0	0	
может	21	73	0	3067	0	может	0	0	
дать	21	73	0	3068	0	может	0	0	
само	21	74	0	3069	0	сообщение	0	0	
сообщение	21	74	0	3070	0	прислали	0	0	
прислали	21	74	0	3071	0	прислали	0	0	
в	21	74	0	3072	0	вацап	0	0	
вацап	21	74	0	3073	0	прислали	0	0	
вообще	21	74	1	3074	0	ссылаются	0	0	
они	21	74	1	3075	0	ссылаются	0	0	
ссылаются	21	74	1	3076	0	ссылаются	0	0	
на	21	74	1	3077	0	e.a.s.l	0	0	
e.a.s.l	21	74	1	3078	0	ссылаются	0	0	
сказали	21	74	2	3079	0	сказали	0	0	
что	21	74	2	3080	0	сказали	0	0	
им	21	74	2	3081	0	сказали	0	0	
как	21	74	2	3082	0	присылают	0	0	
действительным	21	74	2	3083	0	членам	0	0	
членам	21	74	2	3084	0	присылают	0	0	
ассоциации	21	74	2	3085	0	членам	0	0	
присылают	21	74	2	3086	0	сказали	0	0	
рассылку	21	74	2	3087	0	присылают	0	0	
/quote	21	75	0	3088	1	↑	0	0	
novenkayag3	21	75	0	3089	1	/quote	0	0	
писал(а	21	75	0	3090	1	/quote	0	0	
23	21	75	0	3091	1	сен	0	0	
сен	21	75	0	3092	1	опубликовала	0	0	
2018	21	75	0	3093	1	01:16	0	0	
01:16	21	75	0	3094	1	сен	0	0	
европейская	21	75	0	3095	1	ассоциация	0	0	
ассоциация	21	75	0	3096	1	опубликовала	0	0	
гепатологов	21	75	0	3097	1	ассоциация	0	0	
опубликовала	21	75	0	3098	1	опубликовала	0	0	
последние	21	75	0	3099	1	исследования	0	0	
исследования	21	75	0	3100	1	опубликовала	0	0	
о	21	75	0	3101	1	лечение	0	0	
лечение	21	75	0	3102	1	исследования	0	0	
гепатита	21	75	0	3103	1	лечение	0	0	
с	21	75	0	3104	1	пациентов	0	0	
у	21	75	0	3105	1	пациентов	0	0	
пациентов	21	75	0	3106	1	лечение	0	0	
с	21	75	0	3107	1	фиброзом	0	0	
фиброзом	21	75	0	3108	1	пациентов	0	0	
4	21	75	0	3109	1	степени	0	0	
степени	21	75	0	3110	1	фиброзом	0	0	
и	21	75	0	3111	1	циррозом	0	0	
циррозом	21	75	0	3112	1	фиброзом	0	0	
сама	21	75	1	3113	1	фраза	0	0	
по	21	75	1	3114	1	себе	0	0	
себе	21	75	1	3115	1	сама	0	0	
фраза	21	75	1	3116	1	говорит	0	0	
по	21	75	1	3117	1	отсутствию	0	0	
отсутствию	21	75	1	3118	1	фраза	0	0	
смысловой	21	75	1	3119	1	нагрузки	0	0	
нагрузки	21	75	1	3120	1	отсутствию	0	0	
и	21	75	1	3121	1	орфографии	0	0	
орфографии	21	75	1	3122	1	нагрузки	0	0	
говорит	21	75	1	3123	1	говорит	0	0	
о	21	75	1	3124	1	треше	0	0	
треше	21	75	1	3125	1	говорит	0	0	
и	21	75	1	3126	1	угаре	0	0	
угаре	21	75	1	3127	1	треше	0	0	
некомпетентности	21	75	1	3128	1	угаре	0	0	
её	21	75	1	3129	1	написавшего	0	0	
написавшего	21	75	1	3130	1	некомпетентности	0	0	
попытка	21	75	2	3131	1	засчитана	0	0	
пиара	21	75	2	3132	1	попытка	0	0	
очередной	21	75	2	3133	1	конторы	0	0	
конторы	21	75	2	3134	1	пиара	0	0	
а	21	75	2	3135	1	конторы	0	0	
ля	21	75	2	3136	1	-	0	0	
рога	21	75	2	3137	1	засчитана	0	0	
и	21	75	2	3138	1	копыта	0	0	
копыта	21	75	2	3139	1	рога	0	0	
не	21	75	2	3140	1	засчитана	0	0	
засчитана	21	75	2	3141	1	засчитана	0	0	
novenkayag3	21	76	0	3142	1	писал(а	0	0	
писал(а	21	76	0	3143	1	писал(а	0	0	
23	21	76	0	3144	1	сен	0	0	
сен	21	76	0	3145	1	сказали	0	0	
2018	21	76	0	3146	1	15:17	0	0	
15:17	21	76	0	3147	1	сен	0	0	
сказали	21	76	0	3148	1	сказали	0	0	
что	21	76	0	3149	1	сказали	0	0	
им	21	76	0	3150	1	сказали	0	0	
по	21	76	0	3151	1	рассылкам	0	0	
действительным	21	76	0	3152	1	рассылкам	0	0	
рассылкам	21	76	0	3153	1	присылают	0	0	
ассоциации	21	76	0	3154	1	рассылкам	0	0	
присылают	21	76	0	3155	1	сказали	0	0	
члены	21	76	0	3156	1	присылают	0	0	
fixed	21	76	1	3157	1	fixed	0	0	
по	21	76	2	3158	1	моему́	0	0	
моему́	21	76	2	3159	1	разводилово	0	0	
скромному	21	76	2	3160	1	мнению	0	0	
мнению	21	76	2	3161	1	моему́	0	0	
очередное	21	76	2	3162	1	разводилово	0	0	
разводилово	21	76	2	3163	1	разводилово	0	0	
вроде	21	76	3	3164	1	рекомендует	0	0	
как	21	76	3	3165	1	вроде	0	0	
сейчас	21	76	3	3166	1	рекомендует	0	0	
easl	21	76	3	3167	1	рекомендует	0	0	
рекомендует	21	76	3	3168	1	рекомендует	0	0	
sof+vel+vox	21	76	3	3169	1	рекомендует	0	0	
на	21	76	3	3170	1	недель	0	0	
12	21	76	3	3171	1	недель	0	0	
недель	21	76	3	3172	1	рекомендует	0	0	
для	21	76	3	3173	1	генотипа	0	0	
третьего	21	76	3	3174	1	генотипа	0	0	
генотипа	21	76	3	3175	1	недель	0	0	
при	21	76	3	3176	1	f4	0	0	
f4	21	76	3	3177	1	генотипа	0	0	
я	21	77	0	3178	0	пыталась	0	0	
не	21	77	0	3179	0	пыталась	0	0	
пыталась	21	77	0	3180	0	пыталась	0	0	
никого	21	77	0	3181	0	пиарить	0	0	
пиарить	21	77	0	3182	0	пыталась	0	0	
орфография	21	77	1	3183	0	оставлены	0	0	
и	21	77	1	3184	0	смысл-	0	0	
смысл-	21	77	1	3185	0	орфография	0	0	
оставлены	21	77	1	3186	0	оставлены	0	0	
такими	21	77	1	3187	0	какими	0	0	
какими	21	77	1	3188	0	понимаю	0	0	
я	21	77	1	3189	0	понимаю	0	0	
их	21	77	1	3190	0	получила.не	0	0	
получила.не	21	77	1	3191	0	понимаю	0	0	
понимаю	21	77	1	3192	0	оставлены	0	0	
что	21	77	1	3193	0	понимаю	0	0	
там	21	77	1	3194	0	понимаю	0	0	
не	21	77	1	3195	0	так	0	0	
так	21	77	1	3196	0	понимаю	0	0	
вам	21	77	2	3197	0	виднее	0	0	
виднее	21	77	2	3198	0	виднее	0	0	
я	21	77	3	3199	0	обратилась	0	0	
обратилась	21	77	3	3200	0	обратилась	0	0	
за	21	77	3	3201	0	разьяненими	0	0	
разьяненими	21	77	3	3202	0	обратилась	0	0	
и	21	77	3	3203	0	помощью	0	0	
помощью	21	77	3	3204	0	разьяненими	0	0	
к	21	77	3	3205	0	людям	0	0	
людям	21	77	3	3206	0	обратилась	0	0	
которых	21	77	3	3207	0	посчитала	0	0	
посчитала	21	77	3	3208	0	людям	0	0	
опытнее	21	77	3	3209	0	посчитала	0	0	
в	21	77	3	3210	0	вопросах	0	0	
этих	21	77	3	3211	0	вопросах	0	0	
вопросах	21	77	3	3212	0	посчитала	0	0	
чем	21	77	3	3213	0	я	0	0	
я	21	77	3	3214	0	посчитала	0	0	
вместо	21	77	3	3215	0	этого	0	0	
этого	21	77	3	3216	0	получила	0	0	
я	21	77	3	3217	0	получила	0	0	
получила	21	77	3	3218	0	получила	0	0	
стёб	21	77	3	3219	0	получила	0	0	
ну	21	77	4	3220	0	что	0	0	
что	21	77	4	3221	0	спасибо	0	0	
ж	21	77	4	3222	0	что	0	0	
спасибо	21	77	4	3223	0	спасибо	0	0	
и	21	77	4	3224	0	этом	0	0	
на	21	77	4	3225	0	этом	0	0	
этом	21	77	4	3226	0	спасибо	0	0	
novenkayag3	21	78	0	3227	0	"	0	0	
"	0	0					0	0	
вы	21	78	0	3228	0	представляете	0	0	
себе	21	78	0	3229	0	представляете	0	0	
не	21	78	0	3230	0	представляете	0	0	
представляете	21	78	0	3231	0	"	0	0	
"	0	0					0	0	
какая	21	78	0	3232	0	каша	0	0	
каша	21	78	0	3233	0	голове	0	0	
была	21	78	0	3234	0	голове	0	0	
у	21	78	0	3235	0	меня	0	0	
меня	21	78	0	3236	0	голове	0	0	
в	21	78	0	3237	0	голове	0	0	
голове	21	78	0	3238	0	представляете	0	0	
когда	21	78	0	3239	0	попал	0	0	
я	21	78	0	3240	0	попал	0	0	
только	21	78	0	3241	0	попал	0	0	
попал	21	78	0	3242	0	представляете	0	0	
на	21	78	0	3243	0	форум	0	0	
форум	21	78	0	3244	0	попал	0	0	
вас	21	78	0	3245	0	пытаются	0	0	
просто	21	78	0	3246	0	пытаются	0	0	
пытаются	21	78	0	3247	0	пытаются	0	0	
в	21	78	0	3248	0	чем	0	0	
чем	21	78	0	3249	0	пытаются	0	0	
то	21	78	0	3250	0	убедить	0	0	
там	21	78	0	3251	0	убедить	0	0	
убедить	21	78	0	3252	0	пытаются	0	0	
в	21	78	0	3253	0	ваццапе	0	0	
ваццапе	21	78	0	3254	0	убедить	0	0	
причем	21	78	0	3255	0	непонятно	0	0	
непонятно	21	78	0	3256	0	пытаются	0	0	
ради	21	78	0	3257	0	цели	0	0	
какой	21	78	0	3258	0	цели	0	0	
цели	21	78	0	3259	0	непонятно	0	0	
ну	21	78	0	3260	0	своё	0	0	
там	21	78	0	3261	0	своё	0	0	
чсв	21	78	0	3262	0	своё	0	0	
своё	21	78	0	3263	0	цели	0	0	
расчесать	21	78	0	3264	0	своё	0	0	
чтобы	21	78	0	3265	0	выглядеть	0	0	
выглядеть	21	78	0	3266	0	расчесать	0	0	
солиднее	21	78	0	3267	0	выглядеть	0	0	
и	21	78	0	3268	0	бобла	0	0	
бобла	21	78	0	3269	0	своё	0	0	
ессно	21	78	0	3270	0	срубить	0	0	
срубить	21	78	0	3271	0	бобла	0	0	
побольше	21	78	0	3272	0	срубить	0	0	
побольше	21	78	0	3273	0	срубить	0	0	
или	21	78	0	3274	0	втереться	0	0	
просто	21	78	0	3275	0	втереться	0	0	
втереться	21	78	0	3276	0	срубить	0	0	
в	21	78	0	3277	0	доверие	0	0	
доверие	21	78	0	3278	0	втереться	0	0	
заполучить	21	78	0	3279	0	срубить	0	0	
деньги	21	78	0	3280	0	заполучить	0	0	
и	21	78	0	3281	0	выкинуть	0	0	
выкинуть	21	78	0	3282	0	срубить	0	0	
симку	21	78	0	3283	0	выкинуть	0	0	
ещё	21	78	0	3284	0	что	0	0	
что	21	78	0	3285	0	своё	0	0	
то	21	78	0	3286	0	своё	0	0	
поверьте	21	78	0	3287	0	желает	0	0	
здесь	21	78	0	3288	0	желает	0	0	
никто	21	78	0	3289	0	желает	0	0	
не	21	78	0	3290	0	желает	0	0	
желает	21	78	0	3291	0	желает	0	0	
вам	21	78	0	3292	0	желает	0	0	
зла	21	78	0	3293	0	желает	0	0	
заведите	21	78	1	3294	0	заведите	0	0	
себе	21	78	1	3295	0	заведите	0	0	
тему	21	78	1	3296	0	заведите	0	0	
на	21	78	1	3297	0	форуме	0	0	
форуме	21	78	1	3298	0	тему	0	0	
и	21	78	1	3299	0	выложите	0	0	
там	21	78	1	3300	0	выложите	0	0	
выложите	21	78	1	3301	0	заведите	0	0	
свои	21	78	1	3302	0	анализы	0	0	
анализы	21	78	1	3303	0	выложите	0	0	
обследования	21	78	1	3304	0	анализы	0	0	
эпикризы	21	78	1	3305	0	анализы	0	0	
расскажите	21	78	1	3306	0	заведите	0	0	
свою	21	78	1	3307	0	историю	0	0	
историю	21	78	1	3308	0	расскажите	0	0	
если	21	78	1	3309	0	считаете	0	0	
считаете	21	78	1	3310	0	расскажите	0	0	
нужным	21	78	1	3311	0	считаете	0	0	
здоровья	21	78	2	3312	0	здоровья	0	0	
вам	21	78	2	3313	0	здоровья	0	0	
спасибо	21	79	0	3314	0	спасибо	0	0	
меня	21	79	1	3315	0	пытается	0	0	
особо	21	79	1	3316	0	никто	0	0	
никто	21	79	1	3317	0	пытается	0	0	
не	21	79	1	3318	0	пытается	0	0	
пытается	21	79	1	3319	0	пытается	0	0	
обрабатывать	21	79	1	3320	0	пытается	0	0	
но	21	79	2	3321	0	считаю	0	0	
считаю	21	79	2	3322	0	считаю	0	0	
что	21	79	2	3323	0	лучше	0	0	
в	21	79	2	3324	0	этои	0	0	
этои	21	79	2	3325	0	лучше	0	0	
деле	21	79	2	3326	0	этои	0	0	
лучше	21	79	2	3327	0	считаю	0	0	
перебдеть	21	79	2	3328	0	лучше	0	0	
чем	21	79	2	3329	0	недобдеть	0	0	
недобдеть	21	79	2	3330	0	перебдеть	0	0	
сидеть	21	79	2	3331	0	недобдеть	0	0	
то	21	79	2	3332	0	сидеть	0	0	
постоянно	21	79	2	3333	0	инете	0	0	
в	21	79	2	3334	0	инете	0	0	
инете	21	79	2	3335	0	сидеть	0	0	
на	21	79	2	3336	0	форумах	0	0	
