TOKEN	NER	COREFERENCE_CLUSTER
рост	0	
158	0	
очень	0	
сильно	0	
болит	0	
живот	0	
весь	0	
и	0	
в	0	
области	0	
поджелудочной	0	
отдаёт	0	
в	0	
спину	0	
постоянно	0	
2	0	
3	0	
раза	0	
в	0	
день	0	
обезболивающие	0	
кетанов	0	
пенталгин	0	
боль	0	
полностью	0	
не	0	
снимают	0	
аппетита	0	
нет	0	
и	0	
сильные	0	
боли	0	
после	0	
еды	0	
пьёт	0	
менее	0	
литра	0	
следствие	0	
потеря	0	
веса	0	
ещё	0	
пьёт	0	
желчь	0	
почти	0	
с	0	
каждым	0	
приемом	0	
пищи	0	
нейропатия	0	
сильные	0	
боли	0	
и	0	
скручивания	0	
в	0	
ногах	0	
сон	0	
поверхностный	0	
назначена	0	
хт	0	
м	0	
фолфиринокс	0	
1	0	
б	0	
капельницу	0	
перенесла	0	
отвратно	0	
слабость	0	
рвота	0	
тошнота	0	
головокружение	0	
промывали	0	
капельницами	0	
намерены	0	
продолжать	0	
но	0	
побочки	0	
нейропатия	0	
в	0	
очень	0	
сильной	0	
степени	0	
плохо	0	
спит	0	
и	0	
ничего	0	
не	0	
помогает	0	
от	0	
неё	0	
боли	0	
в	0	
животе	0	
постоянно	0	
вес	0	
падает	0	
нужно	0	
стабилизировать	0	
а	0	
лучше	0	
набрать	0	
прошу	0	
помочь	0	
в	0	
борьбе	0	
с	0	
побочками	0	
нейропатию	0	
возможно	0	
хотя	0	
бы	0	
снизить	0	
врачи	0	
разводят	0	
руками	0	
обесболивающие	0	
если	0	
не	0	
наркотики	0	
какие	0	
помогают	0	
пьём	0	
кеторол	0	
тампалгин	0	
знаю	0	
что	0	
надо	0	
пробовать	0	
и	0	
подбирать	0	
не	0	
представляю	0	
что	0	
пробовать	0	
желчь	0	
надо	0	
пить	0	
онколог	0	
в	0	
рязани	0	
назначил	0	
пить	0	
егоров	0	
на	0	
скайп	0	
консультации	0	
наотрез	0	
запретил	0	
как	0	
набрать	0	
вес	0	
ещё	0	
считается	0	
вроде	0	
что	0	
при	0	
операции	0	
воздух	0	
попадает	0	
и	0	
опухоль	0	
быстрее	0	
растёт	0	
так	0	
ли	0	
это	0	
и	0	
возможно	0	
ли	0	
убрать	0	
метастазы	0	
очень	0	
хочу	0	
операцию	0	
егоров	0	
обещал	0	
сделать	0	
если	0	
метастаз	0	
не	0	
будет	0	
прошу	0	
поделиться	0	
опытом	0	
и	0	
советом	0	
безусловно	0	
слушать	0	
егорова	0	
нейропатию	0	
чуть	0	
уменьшить	0	
может	0	
берлитион	0	
капать	0	
к	0	
ним	0	
еще	0	
добавляют	0	
в	0	
таких	0	
тяжелых	0	
случаях	0	
препараты	0	
не	0	
вспрмню	0	
название	0	
сейчас	0	
сходите	0	
к	0	
неврологу	0	
обезболы	0	
нужно	0	
колоть	0	
если	0	
нпвс	0	
уже	0	
не	0	
помогают	0	
колоть	0	
наркосодержащие	0	
и	0	
если	0	
есть	0	
возможность	0	
бегом	0	
на	0	
операцию	0	
интересно	0	
что	0	
там	0	
должно	0	
от	0	
света	0	
быстрее	0	
начать	0	
расти	0	
если	0	
опухоль	0	
удалят	0	
она	0	
же	0	
у	0	
вас	0	
ни	0	
одну	0	
химию	0	
нормально	0	
не	0	
переносит	0	
вес	0	
набирать	0	
дробным	0	
белковым	0	
питанием	0	
плюс	0	
нутритивные	0	
смеси	0	
"		
"	0	
nastyakot	0	
писал	0	
а	0	
15	0	
дек	0	
2018	0	
21	0	
19	0	
ну	0	
вот	0	
мои	0	
таблетки	0	
в	0	
праге	0	
а	0	
я	0	
переживала	0	
спасибо	0	
желаем	0	
вам	0	
скорейшего	0	
выздоровления	0	
"		
"	0	
сегодня	0	
прислали	0	
сертификаты	0	
спасибо	0	
nostrum	0	
impex	0	
"		
"	0	
с	0	
каких	0	
это	0	
пор	0	
санпин	0	
бады	0	
разрешает	0	
"		
"	0	
доставка	0	
без	0	
таможенных	0	
проблем	0	
быстрая	0	
софосбувир	0	
400мг	0	
велпатасвир	0	
100мг	0	
velpanex	0	
дешево	0	
уточняйте	0	
qurled	0	
v	0	
дешево	0	
уточняйте	0	
velakast	0	
дешево	0	
уточняйте	0	
velasoа	0	
дешево	0	
уточняйте	0	
софосбувир	0	
400мг	0	
ледипасвир	0	
90мг	0	
ledifos	0	
дешево	0	
уточняйте	0	
ledikast	0	
дешево	0	
уточняйте	0	
софосбувир	0	
400мг	0	
даклатасвир	0	
60мг	0	
sofoxen	0	
daclaxen	0	
300	0	
sofheet	0	
dacheet	0	
280	0	
qurled	0	
qurdac	0	
350	0	
sofovir	0	
daclahep	0	
380	0	
sofokast	0	
dacikast	0	
395	0	
"		
"	0	
заказывал	0	
пару	0	
упаковок	0	
энтекавира	0	
оперативно	0	
отправили	0	
быстро	0	
получил	0	
благодарю	0	
"		
"	0	
принимала	0	
этот	0	
препарат	0	
8	0	
месяцевот	0	
тревоги	0	
понравился	0	
мягкий	0	
без	0	
побочек	0	
и	0	
слезла	0	
легко	0	
просто	0	
перестала	0	
пить	0	
и	0	
все	0	
у	0	
нас	0	
его	0	
больше	0	
не	0	
продают	0	
"		
"	0	
да	0	
это	0	
двойная	0	
мутация	0	
поэтому	0	
маме	0	
и	0	
назначили	0	
ирессу	0	
а	0	
тагриссо	0	
оставили	0	
на	0	
потом	0	
когда	0	
перестанет	0	
действовать	0	
иресса	0	
есть	0	
более	0	
новое	0	
лекарство	0	
афатиниб	0	
из	0	
этой	0	
же	0	
линейки	0	
часто	0	
его	0	
назначают	0	
считается	0	
что	0	
на	0	
нем	0	
больше	0	
времени	0	
до	0	
прогрессирования	0	
"		
"	0	
а	0	
в	0	
чем	0	
причина	0	
то	0	
долгой	0	
отслежки	0	
если	0	
трек	0	
на	0	
руках	0	
тем	0	
более	0	
ему	0	
там	0	
чётко	0	
все	0	
должно	0	
быть	0	
в	0	
этом	0	
плане	0	
"		
"	0	
светлана	0	
свет	0	
16	0	
октябрь	0	
2020	0	
16	0	
56	0	
писал	0	
а	0	
мне	0	
вот	0	
просто	0	
интересно	0	
кто	0	
вам	0	
рекомендует	0	
эти	0	
бады	0	
врач	0	
или	0	
кто	0	
светлана	0	
свет	0	
16	0	
октябрь	0	
2020	0	
16	0	
56	0	
писал	0	
а	0	
мне	0	
вот	0	
просто	0	
интересно	0	
кто	0	
вам	0	
рекомендует	0	
эти	0	
бады	0	
врач	0	
или	0	
кто	0	
светлана	0	
свет	0	
16	0	
октябрь	0	
2020	0	
16	0	
56	0	
писал	0	
а	0	
мне	0	
вот	0	
просто	0	
интересно	0	
кто	0	
вам	0	
рекомендует	0	
эти	0	
бады	0	
врач	0	
или	0	
кто	0	
рекомендуют	0	
знакомые	0	
которые	0	
кстати	0	
не	0	
болели	0	
подобным	0	
заболеванием	0	
но	0	
суть	0	
не	0	
в	0	
том	0	
если	0	
внимательно	0	
прочитать	0	
мой	0	
вопрос	0	
я	0	
спрашивал	0	
о	0	
другом	0	
кто	0	
нибудь	0	
из	0	
людей	0	
в	0	
форуме	0	
может	0	
сказать	0	
что	0	
данные	0	
препараты	0	
помогают	0	
при	0	
процедуре	0	
химиотерапии	0	
или	0	
кто	0	
знает	0	
какие	0	
именно	0	
помогают	0	
"		
"	0	
странно	0	
это	0	
трек	0	
другого	0	
человека	0	
вы	0	
это	0	
он	0	
"		
"	0	
jon	0	
konstantin	0	
сказал	0	
а	0	
4	0	
фев	0	
2015	0	
8	0	
40	0	
пп	0	
тизерцин	0	
слабее	0	
клозапина	0	
по	0	
седации	0	
намного	0	
слабее	0	
клозапина	0	
после	0	
клозапина	0	
на	0	
тизерцине	0	
не	0	
спишь	0	
но	0	
зато	0	
тизерцин	0	
так	0	
не	0	
расслабляет	0	
мышци	0	
как	0	
клозапин	0	
и	0	
на	0	
нем	0	
больше	0	
энергии	0	
и	0	
лучше	0	
работается	0	
"		
"	0	
radik36	0	
здравствуйте	0	
вам	0	
все	0	
отправили	0	
марина	0	
в	0	
здравствуйте	0	
по	0	
вашей	0	
посылки	0	
все	0	
выяснили	0	
и	0	
написали	0	
все	0	
вам	0	
на	0	
почту	0	
"		
"	0	
отвратительнейший	0	
препарат	0	
ни	0	
слова	0	
хорошего	0	
как	0	
пациентка	0	
о	0	
нём	0	
не	0	
скажу	0	
мало	0	
того	0	
что	0	
с	0	
него	0	
молоко	0	
бежало	0	
как	0	
у	0	
кормящей	0	
матери	0	
месячных	0	
не	0	
было	0	
впринципе	0	
и	0	
пришлось	0	
принимать	0	
ок	0	
чтоб	0	
хоть	0	
какой	0	
то	0	
цикл	0	
был	0	
так	0	
ещё	0	
и	0	
14	0	
кило	0	
за	0	
месяц	0	
приёма	0	
при	0	
том	0	
же	0	
рационе	0	
набрала	0	
из	0	
стройняжки	0	
весом	0	
50	0	
кг	0	
превратилась	0	
в	0	
64	0	
килограммовую	0	
толстуху	0	
причём	0	
после	0	
отмены	0	
препарата	0	
вес	0	
снизился	0	
только	0	
на	0	
2	0	
кг	0	
и	0	
всё	0	
неужели	0	
врачу	0	
было	0	
так	0	
тяжело	0	
метформин	0	
с	0	
ним	0	
назначить	0	
не	0	
понимаю	0	
плюс	0	
ещё	0	
и	0	
сонливость	0	
жуткая	0	
от	0	
него	0	
и	0	
акатизия	0	
спасалась	0	
циклодолом	0	
от	0	
циклодола	0	
были	0	
панические	0	
атаки	0	
пришлось	0	
подсесть	0	
на	0	
фенозепам	0	
короче	0	
замкнутый	0	
круг	0	
побочек	0	
не	0	
понимаю	0	
отчего	0	
и	0	
почему	0	
его	0	
ещё	0	
кому	0	
то	0	
назначают	0	
"		
"	0	
здравствуйте	0	
подскажите	0	
пожалуйста	0	
кто	0	
лечился	0	
гемцитабином	0	
гемциар	0	
или	0	
гемзар	0	
как	0	
переносили	0	
какие	0	
были	0	
побочки	0	
инстукцию	0	
я	0	
читала	0	
о	0	
побочках	0	
но	0	
мне	0	
кажется	0	
что	0	
как	0	
у	0	
нас	0	
такого	0	
не	0	
должно	0	
быть	0	
у	0	
мамы	0	
рак	0	
поджелудочной	0	
3	0	
ст	0	
без	0	
метостаз	0	
1	0	
химия	0	
28	0	
сентября	0	
первый	0	
и	0	
второй	0	
дни	0	
все	0	
хорошо	0	
уже	0	
обрадовались	0	
на	0	
3	0	
день	0	
температура	0	
37	0	
5	0	
на	0	
4	0	
день	0	
температура	0	
38	0	
5	0	
и	0	
рвота	0	
давала	0	
парацетамол	0	
и	0	
противотошнотные	0	
на	0	
5	0	
день	0	
уже	0	
прям	0	
с	0	
утра	0	
38	0	
9	0	
дала	0	
парацетамол	0	
вечером	0	
опять	0	
поднялась	0	
и	0	
температура	0	
и	0	
сахар	0	
мы	0	
на	0	
инсулине	0	
месяц	0	
как	0	
диагноз	0	
поставили	0	
вызывала	0	
скорую	0	
помочь	0	
не	0	
могут	0	
так	0	
как	0	
не	0	
онкологи	0	
к	0	
онкологу	0	
нашему	0	
не	0	
попадешь	0	
в	0	
анотации	0	
к	0	
гемцитабину	0	
пишут	0	
в	0	
побочках	0	
гриппоподобные	0	
состояния	0	
но	0	
должно	0	
ли	0	
это	0	
такой	0	
высокой	0	
температурой	0	
проявляться	0	
на	0	
6	0	
и	0	
7	0	
день	0	
как	0	
будто	0	
ничего	0	
и	0	
не	0	
было	0	
ни	0	
температуры	0	
аппетит	0	
проснулся	0	
бодрость	0	
на	0	
8	0	
день	0	
предстоит	0	
2	0	
химия	0	
утпом	0	
сдали	0	
анализ	0	
до	0	
химии	0	
допустили	0	
врач	0	
на	0	
температуру	0	
не	0	
отреагировала	0	
сказала	0	
что	0	
такая	0	
реакция	0	
пошли	0	
на	0	
химию	0	
2	0	
химия	0	
5	0	
октября	0	
вышли	0	
из	0	
поликлиники	0	
погуляли	0	
в	0	
парке	0	
домой	0	
пешком	0	
пришли	0	
все	0	
хорошо	0	
дома	0	
уже	0	
через	0	
часа	0	
три	0	
смотрю	0	
у	0	
мамы	0	
краснеют	0	
глаза	0	
и	0	
кожа	0	
вокруг	0	
глаз	0	
я	0	
говорю	0	
мам	0	
все	0	
хорошо	0	
она	0	
да	0	
нормально	0	
и	0	
через	0	
15	0	
минут	0	
ее	0	
начинает	0	
трясти	0	
не	0	
как	0	
в	0	
ознобе	0	
а	0	
как	0	
тремор	0	
всего	0	
тела	0	
сильно	0	
попить	0	
не	0	
возможно	0	
я	0	
испугалась	0	
что	0	
делать	0	
незнаю	0	
температура	0	
нормальная	0	
сахар	0	
тоже	0	
померили	0	
а	0	
ее	0	
трясет	0	
сильно	0	
сильно	0	
легла	0	
под	0	
одеяло	0	
трясется	0	
так	0	
час	0	
продрлжалось	0	
потом	0	
резко	0	
начало	0	
рвать	0	
фонтаном	0	
прям	0	
минут	0	
10	0	
тряска	0	
поутихла	0	
но	0	
опухло	0	
лицо	0	
глаза	0	
прям	0	
веки	0	
наплыли	0	
я	0	
такое	0	
у	0	
мамы	0	
первый	0	
раз	0	
вижу	0	
она	0	
не	0	
алергик	0	
видимо	0	
такая	0	
сильная	0	
интоксикация	0	
случилась	0	
что	0	
страшно	0	
подумать	0	
этот	0	
первый	0	
день	0	
весь	0	
в	0	
лежку	0	
она	0	
даже	0	
потом	0	
плохо	0	
помнила	0	
что	0	
как	0	
было	0	
2	0	
день	0	
ура	0	
опухоль	0	
на	0	
лице	0	
осталась	0	
но	0	
поменьше	0	
но	0	
пьет	0	
воду	0	
и	0	
ест	0	
смотрит	0	
телек	0	
вобщем	0	
день	0	
без	0	
нервов	0	
сегодня	0	
3	0	
день	0	
с	0	
утра	0	
опять	0	
38	0	
7	0	
дала	0	
парацетамол	0	
в	0	
лежку	0	
не	0	
ела	0	
опять	0	
боюсь	0	
вечера	0	
и	0	
завтра	0	
и	0	
вообще	0	
а	0	
в	0	
понедельник	0	
3	0	
химия	0	
ее	0	
вообще	0	
можно	0	
пережить	0	
у	0	
кого	0	
то	0	
были	0	
похожие	0	
симптомы	0	
побочек	0	
если	0	
организм	0	
так	0	
реагирует	0	
к	0	
врачу	0	
не	0	
подступишься	0	
без	0	
записи	0	
да	0	
и	0	
она	0	
мне	0	
прямо	0	
сказала	0	
что	0	
вы	0	
хотите	0	
мама	0	
жизнь	0	
пожила	0	
детей	0	
подняла	0	
болезнь	0	
не	0	
излечима	0	
я	0	
так	0	
поняла	0	
что	0	
бороться	0	
за	0	
жизнь	0	
кроме	0	
нас	0	
самих	0	
никто	0	
не	0	
будет	0	
особо	0	
и	0	
что	0	
делать	0	
незнаю	0	
пыталась	0	
попасть	0	
на	0	
консультацию	0	
по	0	
лечению	0	
в	0	
герцена	0	
платно	0	
но	0	
пациента	0	
не	0	
пускают	0	
с	0	
сопровождающим	0	
из	0	
за	0	
ковида	0	
чертого	0	
а	0	
с	0	
врачом	0	
то	0	
мне	0	
надо	0	
говорить	0	
а	0	
не	0	
маме	0	
"		
"	0	
ровно	0	
после	0	
уво	0	
24	0	
человек	0	
здоров	0	
"		
"	0	
здравствуйте	0	
поясните	0	
мне	0	
пожалуйста	0	
чем	0	
отличаются	0	
эти	0	
три	0	
позиции	0	
кроме	0	
оригинального	0	
названия	0	
и	0	
компании	0	
производителя	0	
nostrum	0	
impex	0	
писал	0	
а	0	
24	0	
июн	0	
2017	0	
17	0	
46	0	
производство	0	
компании	0	
strides	0	
sushan	0	
qurled	0	
400мг	0	
софосбувир	0	
400мг	0	
dactovin	0	
28s	0	
даклатасвир	0	
60	0	
мг	0	
всего	0	
за	0	
440	0	
за	0	
курс	0	
на	0	
12	0	
недель	0	
производство	0	
компании	0	
natco	0	
prama	0	
ltd	0	
sovihep	0	
400мг	0	
софосбувир	0	
400мг	0	
dacihep	0	
28s	0	
даклатасвир	0	
60	0	
мг	0	
всего	0	
за	0	
450	0	
за	0	
курс	0	
на	0	
12	0	
недель	0	
производство	0	
компания	0	
hetero	0	
маркетинг	0	
cipla	0	
hepcvir	0	
28s	0	
софосбувир	0	
400мг	0	
hepcdac	0	
даклатасвир	0	
60	0	
мг	0	
всего	0	
за	0	
450	0	
за	0	
курс	0	
на	0	
12	0	
недель	0	
количество	0	
ограниченно	0	
осталось	0	
12	0	
пар	0	
"		
"	0	
увы	0	
все	0	
эти	0	
павлотские	0	
сидят	0	
на	0	
бабле	0	
от	0	
фармкомпаний	0	
имеют	0	
финансовые	0	
конфликты	0	
интересов	0	
conflicts	0	
of	0	
interest	0	
the	0	
author	0	
discloses	0	
the	0	
following	0	
he	0	
has	0	
received	0	
research	0	
grants	0	
from	0	
gilead	0	
sciences	0	
and	0	
has	0	
served	0	
as	0	
an	0	
advisor	0	
for	0	
abbvie	0	
bristol	0	
myers	0	
squibb	0	
gilead	0	
sciences	0	
janssen	0	
and	0	
merck	0	
"		
"	0	
дополнение	0	
к	0	
выше	0	
сказаному	0	
"		
"	0	
я	0	
им	0	
сказала	0	
показала	0	
где	0	
пример	0	
а	0	
где	0	
то	0	
куда	0	
отправлять	0	
"		
"	0	
мария77	0	
28	0	
март	0	
2021	0	
13	0	
31	0	
писал	0	
непроходимость	0	
кишечника	0	
исключают	0	
рентгеном	0	
с	0	
контрастом	0	
кажется	0	
так	0	
нет	0	
рентген	0	
точно	0	
не	0	
делали	0	
и	0	
тут	0	
несколько	0	
другое	0	
это	0	
не	0	
непроходимость	0	
кишечника	0	
он	0	
ниже	0	
тут	0	
дело	0	
в	0	
том	0	
что	0	
при	0	
опухоли	0	
поджелудочной	0	
опухоль	0	
часто	0	
перекрывает	0	
переход	0	
между	0	
желудком	0	
и	0	
12перстной	0	
и	0	
пищи	0	
остается	0	
в	0	
желудке	0	
не	0	
проходит	0	
дальше	0	
вот	0	
не	0	
помню	0	
точно	0	
как	0	
увидели	0	
но	0	
мне	0	
кажется	0	
все	0	
же	0	
фгдс	0	
во	0	
всяком	0	
случае	0	
сентировать	0	
стеноз	0	
пытались	0	
точно	0	
через	0	
пищевод	0	
и	0	
желудок	0	
но	0	
не	0	
получилось	0	
слишком	0	
плотная	0	
ткань	0	
опухоли	0	
до	0	
операции	0	
кормили	0	
по	0	
вене	0	
"		
"	0	
ирина1962	0	
на	0	
пачке	0	
же	0	
видно	0	
эверест	0	
"		
"	0	
rastin	0	
сказал	0	
а	0	
9	0	
фев	0	
2015	0	
1	0	
59	0	
пп	0	
jon	0	
konstantin	0	
сказал	0	
а	0	
4	0	
фев	0	
2015	0	
8	0	
40	0	
пп	0	
тизерцин	0	
слабее	0	
клозапина	0	
по	0	
седации	0	
намного	0	
слабее	0	
клозапина	0	
после	0	
клозапина	0	
на	0	
тизерцине	0	
не	0	
спишь	0	
но	0	
зато	0	
тизерцин	0	
так	0	
не	0	
расслабляет	0	
мышци	0	
как	0	
клозапин	0	
и	0	
на	0	
нем	0	
больше	0	
энергии	0	
и	0	
лучше	0	
работается	0	
спасибо	0	
а	0	
то	0	
я	0	
боялся	0	
этого	0	
препарата	0	
думал	0	
он	0	
как	0	
клозапин	0	
"		
"	0	
celebrity	0	
сказал	0	
а	0	
26	0	
8	0	
2008	0	
19	0	
51	0	
если	0	
вы	0	
наблюдаетесь	0	
у	0	
врача	0	
обсудите	0	
с	0	
ним	0	
возможность	0	
перехода	0	
на	0	
терапию	0	
пролонгом	0	
рисполепт	0	
конста	0	
эффективность	0	
терапии	0	
выше	0	
а	0	
побочных	0	
эффектов	0	
значительно	0	
меньше	0	
vs	0	
рисполепт	0	
таблетированный	0	
да	0	
действительно	0	
конста	0	
это	0	
хорошая	0	
идея	0	
посоветуюсь	0	
со	0	
своим	0	
врачом	0	
спасибо	0	
"		
"	0	
значит	0	
где	0	
то	0	
есть	0	
тромб	0	
он	0	
уже	0	
образовался	0	
но	0	
и	0	
опасность	0	
кровотечения	0	
не	0	
исключается	0	
"		
"	0	
добрый	0	
день	0	
всем	0	
все	0	
же	0	
хотелось	0	
бы	0	
понять	0	
про	0	
побочки	0	
если	0	
кто	0	
то	0	
может	0	
просветить	0	
часто	0	
ли	0	
повышается	0	
пролактин	0	
я	0	
так	0	
понял	0	
что	0	
нечасто	0	
часто	0	
ли	0	
возникают	0	
диабетические	0	
явления	0	
я	0	
так	0	
понял	0	
что	0	
нечасто	0	
но	0	
могут	0	
быть	0	
очень	0	
опасные	0	
часто	0	
и	0	
насколько	0	
выражено	0	
возникает	0	
прибавка	0	
в	0	
весе	0	
я	0	
так	0	
понял	0	
что	0	
почти	0	
всегда	0	
и	0	
довольно	0	
сильная	0	
10	0	
кг	0	
и	0	
более	0	
это	0	
так	0	
спасибо	0	
"		
"	0	
привет	0	
хотим	0	
по	0	
совету	0	
друзей	0	
купить	0	
у	0	
вас	0	
соф	0	
дак	0	
этот	0	
по	0	
акции	0	
и	0	
3	0	
пачки	0	
lucisovel	0	
напишите	0	
в	0	
лличном	0	
сообщении	0	
как	0	
это	0	
сделать	0	
пожалуйста	0	
чтобы	0	
одним	0	
инвойсом	0	
оплатить	0	
"		
"	0	
паника	0	
24	0	
март	0	
2021	0	
13	0	
19	0	
писал	0	
здравтвуйте	0	
18	0	
марта	0	
я	0	
съездила	0	
на	0	
кт	0	
грудной	0	
клетки	0	
с	0	
контрастом	0	
в	0	
урюпинскую	0	
црб	0	
куда	0	
меня	0	
направлял	0	
наш	0	
районный	0	
онколог	0	
мне	0	
записали	0	
его	0	
на	0	
диск	0	
и	0	
сказали	0	
чтобы	0	
приехала	0	
за	0	
описанием	0	
22	0	
марта	0	
но	0	
22	0	
го	0	
вместо	0	
той	0	
женщины	0	
которая	0	
мне	0	
делала	0	
кт	0	
был	0	
парень	0	
который	0	
сказал	0	
что	0	
описаний	0	
от	0	
кт	0	
от	0	
18	0	
марта	0	
рано	0	
ждать	0	
и	0	
что	0	
они	0	
будут	0	
неизвестно	0	
когда	0	
и	0	
что	0	
сейчас	0	
он	0	
отдаёт	0	
описания	0	
двухмесячной	0	
давности	0	
я	0	
сказала	0	
что	0	
у	0	
меня	0	
онкология	0	
но	0	
он	0	
сказал	0	
чтоб	0	
я	0	
к	0	
главврачу	0	
шла	0	
на	0	
разборки	0	
психологических	0	
сил	0	
разбираться	0	
у	0	
меня	0	
не	0	
было	0	
у	0	
меня	0	
ещё	0	
и	0	
1	0	
тип	0	
диабета	0	
с	0	
детства	0	
и	0	
я	0	
не	0	
пошла	0	
теперь	0	
у	0	
меня	0	
на	0	
руках	0	
есть	0	
диск	0	
с	0	
записью	0	
кт	0	
грудной	0	
клетки	0	
с	0	
контрастом	0	
но	0	
описать	0	
его	0	
некому	0	
не	0	
знаете	0	
ли	0	
вы	0	
человека	0	
в	0	
волгоградской	0	
области	0	
или	0	
в	0	
волгограде	0	
или	0	
в	0	
воронеже	0	
кто	0	
мог	0	
платно	0	
сделать	0	
описание	0	
готовой	0	
записи	0	
rentgen	0	
online	0	
ru	0	
там	0	
много	0	
хороших	0	
специалистов	0	
сообщение	0	
отредактировал	0	
александр	0	
станиславович	0	
25	0	
март	0	
2021	0	
11	0	
32	0	
реклама	0	
запрещена	0	
"		
"	0	
константинова	0	
нина	0	
16	0	
апрель	0	
2021	0	
6	0	
12	0	
писал	0	
лечение	0	
метастазов	0	
костей	0	
стронцием	0	
или	0	
самарием	0	
сейчас	0	
это	0	
эффективно	0	
применяется	0	
и	0	
побочных	0	
последствий	0	
минимум	0	
или	0	
нет	0	
результаты	0	
хорошие	0	
не	0	
слышала	0	
ни	0	
от	0	
кого	0	
на	0	
форуме	0	
кто	0	
бы	0	
лечился	0	
изотопами	0	
а	0	
это	0	
за	0	
счёт	0	
омс	0	
или	0	
самим	0	
только	0	
делать	0	
за	0	
свой	0	
счёт	0	
"		
"	0	
gudvin	0	
писал	0	
а	0	
5	0	
июл	0	
2018	0	
12	0	
32	0	
только	0	
не	0	
бл	0	
"		
"	0	
osip	0	
писал	0	
а	0	
2	0	
ноя	0	
2019	0	
18	0	
19	0	
все	0	
поучил	0	
теперь	0	
я	0	
спокое	0	
здравствуйте	0	
фото	0	
выложите	0	
пожалуйста	0	
того	0	
что	0	
получили	0	
а	0	
то	0	
не	0	
понятен	0	
отзыв	0	
и	0	
выздороветь	0	
вам	0	
скорее	0	
желаем	0	
"		
"	0	
акция	0	
по	0	
программе	0	
нет	0	
проблем	0	
с	0	
таможней	0	
экспресс	0	
доставка	0	
гарантированно	0	
без	0	
проблем	0	
с	0	
доставкой	0	
подробности	0	
тут	0	
91	0	
9177579117	0	
telegram	0	
e	0	
mail	0	
impexnostrum	0	
gmail	0	
com	0	
ledikast	0	
10	0	
курсов	0	
по	0	
цене	0	
425	0	
velpanex	0	
10	0	
курсов	0	
по	0	
цене	0	
499	0	
sofovir	0	
daclahep	0	
10	0	
курсов	0	
по	0	
цене	0	
400	0	
"		
"	0	
всем	0	
добра	0	
мы	0	
всегда	0	
относимся	0	
с	0	
пониманием	0	
к	0	
трудностям	0	
и	0	
ни	0	
одного	0	
человека	0	
не	0	
оставили	0	
самого	0	
в	0	
ситуации	0	
с	0	
таможней	0	
пример	0	
пост	0	
немного	0	
выше	0	
последнего	0	
но	0	
последний	0	
получатель	0	
при	0	
разговоре	0	
высказал	0	
свое	0	
нежелание	0	
просто	0	
посещать	0	
таможню	0	
"		
"	0	
масловы	0	
10	0	
февраль	0	
2021	0	
12	0	
46	0	
писал	0	
опухоль	0	
сильно	0	
обросла	0	
сосудами	0	
что	0	
не	0	
даёт	0	
возможности	0	
подступиться	0	
к	0	
опухоли	0	
изначально	0	
шла	0	
речь	0	
о	0	
возможной	0	
операции	0	
после	0	
химиотерапии	0	
но	0	
к	0	
сожалению	0	
химия	0	
нам	0	
не	0	
подошла	0	
из	0	
за	0	
токсичности	0	
завтра	0	
едем	0	
на	0	
консультацию	0	
по	0	
поводу	0	
hifu	0	
терапии	0	
посмотрим	0	
что	0	
скажут	0	
удачи	0	
вам	0	
большой	0	
пусть	0	
лечение	0	
сработает	0	
"		
"	0	
насчет	0	
рисполепта	0	
думаю	0	
что	0	
плохих	0	
препаратов	0	
небывает	0	
хорошо	0	
помогает	0	
при	0	
хронических	0	
бредовых	0	
симптомах	0	
дефектных	0	
состояниях	0	
а	0	
вот	0	
воздействие	0	
на	0	
острую	0	
позитивную	0	
симптоматику	0	
неудовлетворительное	0	
может	0	
это	0	
у	0	
меня	0	
опыт	0	
такой	0	
негативный	0	
лечил	0	
пациентку	0	
молодую	0	
с	0	
кандинским	0	
рисполепт	0	
6	0	
8	0	
мг	0	
сут	0	
автоматизмы	0	
и	0	
идеи	0	
воздействия	0	
снимает	0	
а	0	
вербальный	0	
псевдогаллюциноз	0	
остается	0	
так	0	
же	0	
и	0	
другая	0	
пациентка	0	
среднего	0	
возраста	0	
принимала	0	
30	0	
40	0	
мг	0	
клопиксола	0	
в	0	
сут	0	
потом	0	
переведена	0	
на	0	
4	0	
6	0	
мг	0	
рисполепта	0	
в	0	
сут	0	
общее	0	
состояние	0	
улучшилось	0	
конечно	0	
но	0	
на	0	
вербальный	0	
псевдогаллюциноз	0	
эффекта	0	
0	0	
"		
"	0	
цитата	0	
другое	0	
дело	0	
что	0	
это	0	
состояние	0	
длится	0	
уже	0	
так	0	
долго	0	
что	0	
стало	0	
частью	0	
моего	0	
характера	0	
вы	0	
не	0	
обсуждали	0	
со	0	
своим	0	
врвчом	0	
формулировку	0	
диагноза	0	
и	0	
необходимость	0	
приёма	0	
именно	0	
сероквеля	0	
"		
"	0	
никитаа	0	
28	0	
март	0	
2021	0	
18	0	
14	0	
писал	0	
ребята	0	
любая	0	
болезнь	0	
это	0	
плохо	0	
сейчас	0	
у	0	
моей	0	
мамы	0	
рак	0	
желудка	0	
мы	0	
лечимся	0	
у	0	
опытного	0	
доктора	0	
который	0	
против	0	
как	0	
прививок	0	
так	0	
и	0	
химиотерапий	0	
маме	0	
становится	0	
лучше	0	
у	0	
него	0	
бесплатная	0	
консультация	0	
по	0	
